"","pid","dm","dm_var_est","adjusted","var_est"
"43",1,1.08406504798265,0.00545051908767511,1.02947252188211,0.0651289450538267
"44",1,0.888083750406537,0.00530569461688106,0.727290627432422,0.0632797484371121
"45",1,0.985441864773436,0.00508146989877096,1.23167073788122,0.0603619889452274
"46",1,0.993821557329546,0.00496522641493968,1.10017472329673,0.0593103144580352
"47",1,0.926937751871769,0.00547695567870432,1.02656826970368,0.0645018762135345
"48",1,1.122708652974,0.00554035228624069,1.25817496322079,0.0663243881255747
"49",1,0.998321374460496,0.00520452225770255,0.992605017320039,0.0611702795452029
"50",1,1.17882760798933,0.00540893254732616,1.38765218036975,0.0645807275801631
"51",1,1.05348371751924,0.00521095262737917,0.906997680523501,0.0618689419830705
"52",1,0.901324975549293,0.00531524518595758,0.996138687235601,0.0628782118502134
"53",1,1.02646229346912,0.00554662824960708,0.928264039632994,0.0660457770031413
"54",1,0.922990156281815,0.00504320806406549,0.866456965235268,0.0603182719175418
"55",1,1.01846757647994,0.00487101997642129,0.828706287486695,0.0578433327105753
"56",1,0.968954612922577,0.00482005838334499,0.79576120296086,0.0574807171604922
"57",1,1.01882595721666,0.00490014281735156,1.05215426675768,0.0583847094090412
"58",1,0.928628609855814,0.00523870436063091,1.08218231502318,0.0618639941057407
"59",1,0.99579228966398,0.00537160463881655,0.737068870612408,0.0639612880005943
"60",1,0.924425470043583,0.00545119882885101,1.05524496926849,0.064790711181922
"61",1,1.03926346916063,0.00519422574958102,1.02750801602338,0.0619309368249237
"62",1,1.04592730231031,0.00511534086574525,1.34340555861318,0.0604930611639508
"63",1,1.07698832918266,0.0052200374031696,1.29517021569454,0.0617154924201615
"64",1,0.966840930232803,0.00552220338819118,0.778123884981511,0.0658960889620755
"65",1,0.88349897256624,0.00481063031240195,1.10253350869916,0.0568860376335402
"66",1,1.02483368971037,0.00514979505984586,0.472486869439781,0.0595115060823812
"67",1,1.01816704342526,0.00485015555954429,1.44575404926939,0.0571608721312194
"68",1,1.02138850912493,0.00535027971753525,1.13938166404665,0.0636128088795688
"69",1,0.905879553770622,0.00503819321579589,0.961722170289268,0.0601244522646302
"70",1,0.958046986456999,0.00462184746669342,1.01236191470586,0.0551107070579401
"71",1,0.98613389337188,0.00549696830200932,1.1634883031275,0.0655352577889342
"72",1,1.02411231088823,0.00509292723212653,1.02964429754426,0.0601215091441426
"73",1,1.06402774110783,0.00526757373904276,1.35949814442707,0.0626025184030205
"74",1,0.977834925203016,0.00579595397349768,0.523384311504438,0.06855427808873
"75",1,0.995965624968035,0.00529550295479318,1.17012475792031,0.0630753471212765
"76",1,0.995077959229498,0.00527297509285231,0.868104303166524,0.0628303102788756
"77",1,1.00733885455504,0.00573729650202463,0.476256573940361,0.067658593074698
"78",1,0.99954721024765,0.00517189360219824,1.0116467789326,0.0615483443199918
"79",1,1.08168386983148,0.00541166203256915,1.24988667765172,0.0639749452800635
"80",1,1.1099604745044,0.00506846778036045,1.03295672930875,0.0604590009896922
"81",1,0.831357163386338,0.00532015718525574,1.02485296893154,0.0631402638066186
"82",1,1.00582275386945,0.00484919899204746,1.20023299188217,0.0569741534030207
"83",1,0.819010370607814,0.00538766214135861,0.56781087858387,0.0641836194728652
"84",1,0.984043355495209,0.00517525744314501,1.0299388644674,0.0618416118539629
"85",1,1.14003345046294,0.00517957131051209,1.13718480853911,0.0617733426139712
"86",1,1.07078685341074,0.00483917898263672,1.230702496527,0.0577330119222125
"87",1,0.995256097495343,0.00501135425314984,0.828873833851927,0.0598922314682781
"88",1,1.02170996944488,0.00501303534943731,1.23669217753582,0.059815858207432
"89",1,1.08711429484547,0.00528440631951139,0.969712131142234,0.0630274174327068
"90",1,0.963424973830969,0.00548831429566595,0.939870610391455,0.0648994939162059
"91",1,0.928039236520074,0.00482491479646703,0.960921138592796,0.0573824767540519
"92",1,1.05154624778138,0.00496848813707291,0.830632655557538,0.0592831276964445
"93",1,1.11445192812395,0.00550330336567766,1.43671749170796,0.0652359381521595
"94",1,0.922885383262343,0.00539652590356604,0.603174004581757,0.0639164799549071
"95",1,0.924177656904938,0.0052152550217099,0.561815438337726,0.0619133135182899
"96",1,0.899507139847575,0.00518445259094982,1.10943351341348,0.0616633129392358
"97",1,0.876636189069858,0.0053894571513485,1.35051404904925,0.0636686505657192
"98",1,0.970285161784442,0.00568932863356109,1.10996312988784,0.0677270603870046
"99",1,1.03197191831395,0.00542316238095387,1.14491242776069,0.0647319234522687
"100",1,1.06055141602626,0.00535426379843196,1.31475719948702,0.0637853838696242
"101",1,0.975472110404762,0.0054897286831646,0.75018867071791,0.0652614226287879
"102",1,0.948638143096205,0.00535380837852724,1.02202348634861,0.0639998209700678
"103",1,1.08535587110802,0.00541236949923992,0.836201317298006,0.0642868823590311
"104",1,1.15246171266437,0.00497985344009764,0.824399803556982,0.0589739597910942
"105",1,0.9854569258074,0.00514502438502561,0.762968848752237,0.0609567792509903
"106",1,1.06917796925112,0.00540692764547635,0.676619105833877,0.0640688057660845
"107",1,1.07445288321382,0.0051760162085166,0.886671423201037,0.0614257970210447
"108",1,1.05602135149664,0.00539397510747232,1.39369778036277,0.0631771698182688
"109",1,1.09124704328904,0.00521577961158725,1.29924335399217,0.061914930890744
"110",1,0.971627988855862,0.00517493565120277,1.28780625606922,0.0616977254939227
"111",1,0.991220814127685,0.00540377630525949,0.768113905009885,0.0637469229108776
"112",1,1.04759847724694,0.0051451730279415,0.900204658736533,0.0615517374960656
"113",1,0.99848906949588,0.00512391234267591,0.558724266848394,0.060457250129535
"114",1,0.960424062740991,0.00555578485408503,0.864944276854111,0.065230084734593
"115",1,1.04690417764709,0.00508571733773504,1.08778312632598,0.0606584856293387
"116",1,1.03300936626963,0.00496661729310093,1.15476899757611,0.0586262406874594
"117",1,1.06479952709389,0.0053323076725167,0.955859464917309,0.0635818391545964
"118",1,0.980860612633948,0.005329320737284,0.519909870202995,0.0629198902930898
"119",1,0.990936913791858,0.00479791783453698,0.818083487444638,0.0572345102431509
"120",1,0.97235638641955,0.00541530465823942,1.17718052129315,0.0645112985430767
"121",1,1.02244285466016,0.0050134621964719,1.02251604059815,0.0592611777547598
"122",1,1.07952811076516,0.00516420172833862,1.27127810369865,0.0614214013256138
"123",1,1.02371116822096,0.00521065062612371,1.12001763979471,0.0621226411904708
"124",1,0.953231000859104,0.0053191364021702,1.12156657431903,0.0630299582288386
"125",1,0.96693986488069,0.00509033526100819,1.02049489968903,0.0603539180696414
"126",1,0.954038791953775,0.00587729367787641,0.822350323343675,0.0699330627791333
"127",1,1.08105606558428,0.00506946484138,1.35927812856685,0.060307499094317
"128",1,0.882868708492984,0.00578805372548076,0.96158230316265,0.0689892304988315
"129",1,0.946279963358289,0.00540737726586937,0.911905550728853,0.0644591442170645
"130",1,1.03751107224338,0.00492786855895978,1.68970852570668,0.0580107951819177
"131",1,0.873243778899014,0.005253324117871,0.955913472169081,0.0623660396708755
"132",1,0.996751118678911,0.00507922886761025,0.988922636836179,0.0608109958784099
"133",1,1.02185373657732,0.00501142673719545,0.494519067579932,0.0593466216048249
"134",1,1.10451386306656,0.00536474980929116,1.00652537353808,0.0633666034942782
"135",1,0.916256041900593,0.00503364496138743,0.843406212213856,0.060014628474433
"136",1,1.0161162396159,0.004693311260493,1.18046201966501,0.0557646387827515
"137",1,1.02068700457742,0.00511083738320599,0.893523118477098,0.0609222165252992
"138",1,0.949535596009327,0.0052465953906427,0.590118721184149,0.0617819939506728
"139",1,0.90643429352399,0.00553622511476174,0.954515175938207,0.0658065260838723
"140",1,1.02161512323817,0.00569714509007954,0.772252039213583,0.0678034432585633
"141",1,0.955225199625632,0.00571542457728817,1.16582602878292,0.0670848044478272
"142",1,1.08482780068704,0.00584206745240787,1.11017147199505,0.0698171394948711
"143",1,1.00731203486247,0.00532992897898752,0.657287159518262,0.0631928862584104
"144",1,0.932723574199325,0.0056467164850778,1.15719482411332,0.0673256669970014
"145",1,1.10759972145954,0.00523897243798032,1.17562510883444,0.0624968962698951
"146",1,0.954912462503956,0.00466784781425077,1.04855287713296,0.0555498527084465
"147",1,0.959007564997559,0.00550934312304986,1.37805812189722,0.065290034008167
"148",1,0.88885125509775,0.00542478624728376,0.858004872471057,0.0643876346097087
"149",1,1.0088166491915,0.00535951274283345,1.15078573964188,0.0627958961523847
"150",1,1.04952866445653,0.00513875320956915,0.940129509359372,0.061027729685668
"151",1,0.933770025313682,0.00495450102330473,0.697181511868807,0.0590578389190541
"152",1,0.874296701760721,0.0055822353337297,0.994992623459261,0.0666328915837673
"153",1,0.960045177839462,0.00528655679328272,1.33387816122721,0.0623245739168551
"154",1,1.09510626674751,0.00509934812412673,1.18120650216811,0.0605766035167444
"155",1,0.987031173531579,0.0049213542134758,0.659982701701591,0.0586754117766466
"156",1,0.94422544834154,0.00477533388536056,0.581154424196569,0.0568105692297885
"157",1,1.02662970933233,0.00514049339717217,1.11949123976574,0.0612193497065043
"158",1,0.942096151453058,0.00495163508896436,0.91923165295716,0.05931204042995
"159",1,0.945245126436517,0.0050415774106665,0.898505551584838,0.0596867187377797
"160",1,0.992047062398971,0.00545265948202422,0.972595911718386,0.0644011727611319
"161",1,1.03338979849617,0.0052798511635944,1.66580974851277,0.0619896955014914
"162",1,0.974447179151707,0.00498481360329903,0.95542615855866,0.0596984899497531
"163",1,1.01607123179726,0.00537408815361729,0.87538846107266,0.0641456832806893
"164",1,1.00964957444763,0.00522452917422134,1.28483686555974,0.0622557298064899
"165",1,1.02885316667868,0.00537897057002909,1.04897552016428,0.0641567517766914
"166",1,1.04764298628385,0.00467667871566454,1.29076430228562,0.0558111958952138
"167",1,1.01028395848206,0.00531709370865167,1.47885349843664,0.0629279052535391
"168",1,0.877841228133926,0.0052176803935319,1.00217956861339,0.062241094799618
"169",1,1.03053400915387,0.00531822676003542,1.29746741831442,0.063026216897599
"170",1,0.992791739676797,0.00496894036868452,0.953109489201009,0.0592294703092687
"171",1,0.994330186049301,0.00544125934041317,0.845008048122884,0.0650740389895579
"172",1,0.928025626143326,0.00515508227932582,0.979137100308766,0.0612239850769773
"173",1,1.1589946854102,0.00515155637787495,1.09005644419268,0.0602697866729141
"174",1,1.09886420148687,0.00542057065716897,1.18794506305418,0.0642631534902518
"175",1,1.0581618631888,0.0047084846243604,1.07406380101104,0.0559876119609951
"176",1,0.917689246735811,0.0052290022931474,0.697671506870433,0.0620342579216875
"177",1,1.00984617635154,0.00555449694349161,0.972750845671249,0.0655608138513959
"178",1,0.936054450871588,0.00542620912152915,0.706264947661189,0.0647969669374506
"179",1,0.990539699587852,0.00518497207400005,0.587478159043397,0.0612614471670351
"180",1,1.0292943454354,0.00577518563489045,1.01919366043107,0.0685327879770473
"181",1,1.10472975494781,0.00550035548075888,0.865421118336538,0.065332199197471
"182",1,0.933362584329081,0.00496243100550656,0.844029526811377,0.0586618991835758
"183",1,1.08427975769801,0.00523293792211707,0.675962334945898,0.0616428447246277
"184",1,0.979675837238614,0.0052053585348934,1.20489475814744,0.0618762634499845
"185",1,0.865654334102626,0.00500908137394242,0.832558784582044,0.0589483009373863
"186",1,0.995731495527549,0.0053928316575929,0.901636725061563,0.0643224976651661
"187",1,1.15161988368415,0.0049259461539912,1.62402132084176,0.058215958253002
"188",1,0.858884537586206,0.00532919150575556,0.901142236341911,0.0631705123845616
"189",1,0.97484809819627,0.00552896275058868,1.13802302824821,0.0659267632739669
"190",1,1.01874209760607,0.00517747176445808,1.06510665405799,0.0616239579212728
"191",1,1.0209609975432,0.00530551321180408,0.507298537932995,0.0628355006825392
"192",1,0.937875215937124,0.00573994838106531,1.05326262712728,0.0683758418890859
"193",1,1.00140897266898,0.00524199792965681,1.39871622709834,0.0624186677481145
"194",1,1.09035811422902,0.00470656311545039,0.888526369446911,0.0558067108853799
"195",1,1.09810627978867,0.00523144873155996,1.16797772569384,0.0621655086729948
"196",1,0.965410725463936,0.00485349004310405,0.860064164482679,0.0575187335603759
"197",1,1.17946658469921,0.00545161587811591,1.20694333308776,0.0648248905608772
"198",1,1.00039731766243,0.00485242206625834,0.881351219291344,0.057656200053027
"199",1,0.98075957402885,0.00568409159078808,1.01260847713983,0.0673310050897249
"200",1,0.969958353002386,0.00508715527891361,0.975122597088692,0.0606272732136956
"201",1,1.02302828404687,0.00522462646905936,0.83123979569951,0.0621982157316083
"202",1,1.03220236850176,0.00560207533375534,1.23419373612757,0.0666197650775663
"203",1,0.956437042848979,0.00540418267568655,0.722947559803292,0.0644499189262245
"204",1,1.14454831425766,0.00519848521381629,0.945204556314618,0.0612826464910944
"205",1,0.979579048244286,0.00532113796516183,1.0776883014497,0.0623985712318008
"206",1,1.09052463738727,0.00569584786162005,1.38204084660503,0.0675915988110006
"207",1,0.878992027737805,0.00481268830370125,0.989744604287261,0.0568694236809763
"208",1,0.904869176535764,0.00517845239496908,0.687772732112957,0.0615190980541414
"209",1,1.07148579794586,0.00518231154109918,1.19085224865965,0.0614032672445045
"210",1,1.0037159987477,0.0058488581632292,0.756826408635027,0.0695893821545868
"211",1,1.00307768278891,0.0050146785383994,1.25583934091209,0.0595099270346879
"212",1,0.947790503470907,0.00552737686956899,1.3401140859185,0.0655963783872918
"213",1,1.01938154380657,0.00521685806899671,1.10313683419821,0.0628192655682975
"214",1,0.943627336291974,0.00523738707909099,0.90348670499076,0.0622584997447409
"215",1,0.976266526172817,0.00467366619808334,0.675271584071483,0.0556945122144573
"216",1,0.950225186847336,0.00562707004498398,0.841557088140819,0.0662310001299863
"217",1,1.01630634955052,0.00548358027532033,1.10669721783352,0.0655623073199585
"218",1,1.04237297438664,0.00597639826564602,1.21095626463012,0.0705210503976588
"219",1,0.930141264165577,0.0055016708992553,0.82486118120852,0.0650883724780858
"220",1,1.00457371518597,0.00549992618259031,0.889979929323663,0.0655473982041627
"221",1,1.01074075938323,0.00539679969545335,0.541905222661194,0.0640602830672528
"222",1,0.934972158390485,0.00507688130578218,0.883607856726155,0.0605421576473717
"223",1,0.928906771450621,0.00504728425292204,1.08209347069937,0.059929351848065
"224",1,1.08303552330163,0.00574817902530743,1.32771007842562,0.0682889094520934
"225",1,1.07300556291301,0.00514428526440149,1.19512495897856,0.0614527427438281
"226",1,1.02765358372263,0.00569723083999006,1.05573085205274,0.0679162828524624
"227",1,0.953761735918263,0.00533386478769916,1.18710853960837,0.0636171351678085
"228",1,1.08303809128651,0.00497968128093023,1.18299732505242,0.0594096707584753
"229",1,1.10210267126137,0.00458981371873662,0.889819396580751,0.0542171806691447
"230",1,1.05132008624099,0.00531232534765686,1.11197494830344,0.0632352711813743
"231",1,0.961075226716538,0.00542777797564174,1.24247482115316,0.0643423917299043
"232",1,1.09847256888394,0.00533492386651713,1.16921509556068,0.0638829766743281
"233",1,1.07154601373316,0.00507893878463479,0.986772491301412,0.059996514638796
"234",1,0.998670991820189,0.00514761326164062,1.47058288823523,0.0610478096186371
"235",1,1.00235177824651,0.00529436686073016,0.775332953007787,0.0624079603053141
"236",1,0.994058837255313,0.00524057508815125,1.21589408709371,0.0624889628659657
"237",1,0.981527008665742,0.00511404315797618,1.24896397471801,0.0608929982135465
"238",1,0.983930473091931,0.0053524619039182,0.71322076125981,0.0636096665060819
"239",1,1.09144104002499,0.00502564008578322,1.20567479421744,0.0597644687153212
"240",1,1.03129167759411,0.00527467853756443,1.06222549842077,0.0629254281953735
"241",1,0.973776349024612,0.00522224156011254,1.08411209654486,0.062081560846645
"242",1,0.997143950024116,0.0053583867279157,1.28802108929472,0.0639098356700837
"243",1,1.02269698469412,0.00510546292129197,0.898072893931914,0.060816249285932
"244",1,1.00659012476182,0.00520025675531458,1.40020268253041,0.0618491918865418
"245",1,1.11615656293636,0.00535381040909057,1.0346206250553,0.0639200724767965
"246",1,0.987212607148371,0.00545841807588587,1.40178418234272,0.0641011719305441
"247",1,1.09706302531051,0.00538125816256178,1.12731207324671,0.0641443091986313
"248",1,1.05322067646891,0.00539693432514503,0.685532282435514,0.0639715591773924
"249",1,0.994600315984558,0.00524337940348771,1.06993695806797,0.0620479790434333
"250",1,1.07373053365988,0.00591978879522591,1.17182007199118,0.0707353881889693
"251",1,1.09840554636469,0.0056099540025698,1.05446572954681,0.0664627095234559
"252",1,0.978734915496103,0.00574781601486403,0.88421418701027,0.0685750538855496
"253",1,1.04504674110117,0.00555903775781686,1.21551686001042,0.0663467263607283
"254",1,0.905511160659389,0.00480976982653099,0.653831754939285,0.0570048543097589
"255",1,0.918028026607054,0.00508470291200507,0.761402759027296,0.060208813645214
"256",1,0.937281934441574,0.00491525313081439,0.897729398781323,0.058463506107455
"257",1,1.0201647543766,0.00545653747896352,0.984609216331431,0.0647951597037834
"258",1,0.99088760850487,0.00546771026863874,1.31312052687558,0.0645969340179133
"259",1,0.953109244283276,0.0049612012937557,1.0169778409536,0.0591079933993656
"260",1,0.949953238984639,0.00510795313324562,0.564128262191066,0.0604259494044708
"261",1,1.18498785064523,0.00485963058047526,1.2711542190199,0.0570083585817269
"262",1,0.990586919063411,0.00537386260065943,0.925607540541189,0.063730650925053
"263",1,0.989562456972243,0.00499008268231237,1.06322242542528,0.0587016446875685
"264",1,1.01077075577267,0.00535742897616593,1.00424232097019,0.063517026984302
"265",1,1.00150413101904,0.00531665861129379,0.944904842385821,0.0632096884763186
"266",1,0.853253540150545,0.00542815984560476,0.852159563344214,0.0646483082493536
"267",1,1.11006269798521,0.00526908390981304,1.06291377502246,0.0626976545365861
"268",1,1.10023624145173,0.00500245669824741,1.45742164499247,0.0592925571616966
"269",1,0.958563626462096,0.00508881536565481,0.817445676909223,0.0604691690912033
"270",1,1.05477223281008,0.00490183752235477,0.881420497516918,0.0580176810576241
"271",1,0.981709545357107,0.00485281992710853,1.16848240527326,0.0573156205666647
"272",1,0.997191194887826,0.004953986529104,0.684795245150796,0.0585363128679367
"273",1,0.947815294211529,0.00513019424924411,1.35473172109807,0.0609774161535627
"274",1,1.04493879147702,0.00516143220303092,1.07985472393677,0.0615906915286254
"275",1,1.06348204891058,0.00529010316355608,1.15490777960418,0.062297432084315
"276",1,0.894210687737325,0.00523398457082155,0.801039955593876,0.0621803487171709
"277",1,0.943512543846514,0.00534324108876795,1.35055437586334,0.063345179153404
"278",1,0.993169868364067,0.00519778285168459,1.27082738484106,0.0611717285962512
"279",1,0.993021119693378,0.00547442366285927,0.780333615918874,0.0648518824679133
"280",1,0.941888585654803,0.00470753174707087,0.803695610805122,0.0562276274850329
"281",1,0.964475390345962,0.0053500265593636,1.03878708709539,0.0638567243320362
"282",1,0.958897855191669,0.00512309313663733,1.00588202743345,0.0605468121176565
"283",1,1.01524159737713,0.00516083790743522,0.993562020433438,0.0613198075274384
"284",1,0.983092146243696,0.00499387719253979,1.34007218303556,0.0590626903293855
"285",1,0.96375675659419,0.00497596421464734,0.979697559301542,0.059698461859732
"286",1,0.97996891448111,0.00527724579280373,1.05257529298859,0.0631327556395696
"287",1,1.00733753517513,0.00477790880189042,0.850089631045858,0.0568752731153447
"288",1,1.05892623178079,0.00560157639177296,0.795930300668457,0.0668349812266888
"289",1,0.989136051383897,0.00529110468820107,1.36436330748193,0.0630521494265075
"290",1,1.14868426953522,0.00477955674819025,0.962722665960897,0.0565315641765832
"291",1,0.992649479158786,0.00538937005445781,1.11520608131702,0.0640241868260132
"292",1,0.997438439981876,0.00524496283508027,1.11625484684005,0.0622924838527662
"293",1,1.02651472406523,0.00492087992958651,0.700955293156465,0.058679444367232
"294",1,0.998530328513079,0.00478830902196597,1.30402859099529,0.0569834520194671
"295",1,0.993243659151284,0.00541106302396898,1.16211632529005,0.064384802130258
"296",1,1.05429246534133,0.00521237968495174,0.976360993197489,0.0621880074775955
"297",1,0.979116566814022,0.005232611558515,1.07051187026462,0.062097142861893
"298",1,1.01833378839558,0.00526515007886618,0.765470729396221,0.0615013126249147
"299",1,0.957135421550822,0.00515291135536322,1.09173200752338,0.0614963716634813
"300",1,0.959977264492293,0.00548565935305195,1.35213511488162,0.0644709649560283
"301",1,1.07998989725573,0.0052695705819302,0.538758742172949,0.0627112438296719
"302",1,0.929905249061011,0.00506598806306906,1.02819784636181,0.0606944809709248
"303",1,0.904480585342393,0.00534738838302783,0.731802860861798,0.0634833098056228
"304",1,1.01842078758559,0.00536569069483777,0.851012426159789,0.0639244708730664
"305",1,0.978152363354664,0.00522904561028081,0.973278000414716,0.0624637896508078
"306",1,0.975003343661183,0.00534978078927929,1.02125814484852,0.0636488802010983
"307",1,0.945515838592007,0.00506253883124765,1.11526483923853,0.0603243736777871
"308",1,1.06156004028655,0.00525190683875968,1.11809472651135,0.0623088781436131
"309",1,0.792476981551311,0.00507004612654684,0.895662873110542,0.0602791007458464
"310",1,0.917584047298014,0.00551037410562681,0.556253093407293,0.0653140748504314
"311",1,1.03199731896482,0.00512041265347357,0.950033547999316,0.0609658370076819
"312",1,0.957784591226671,0.00567470039465039,1.21500121290571,0.0674531431760769
"313",1,0.914092867941943,0.0051234626176498,0.811977718406219,0.0611907155321684
"314",1,1.03324738376456,0.00561403821998657,1.42618553811362,0.0666241574301077
"315",1,0.823201848131393,0.00543600296493,0.430039558874041,0.0642921007677957
"316",1,1.16250128186579,0.0048865850725793,0.861918557989063,0.0579163351004686
"317",1,0.948432894204441,0.00519371146604131,1.28135819428516,0.0615947886698684
"318",1,0.908628505885591,0.00524981538446739,0.489924257052402,0.0621262477153394
"319",1,1.12369881359882,0.00534416859221282,1.04868159969463,0.0634257998890766
"320",1,1.07822283498884,0.00526406823595172,1.035381407189,0.062693226160338
"321",1,1.02194130611179,0.00522405953560968,1.09686744936194,0.0621594925634675
"322",1,0.935987007574889,0.00483725577945609,0.579390351878422,0.0573546049766142
"323",1,0.957087606075941,0.00562156564965659,1.22574753906616,0.0668564442184883
"324",1,1.00430872471367,0.00490535559169764,0.948082157280478,0.0578909538390537
"325",1,0.918504501727744,0.00527651290611652,1.11154618290626,0.062845387848761
"326",1,1.04968658018893,0.00527251268501333,0.708471443296627,0.062188241965306
"327",1,0.917170845507111,0.00483812199521125,0.959951809371366,0.0574077644003048
"328",1,1.01612627723033,0.00611369777076799,0.956364640855564,0.0719550018891583
"329",1,0.959720935599237,0.00502288945047819,0.948387819203909,0.0597851704360429
"330",1,1.01056954749761,0.00528974342438467,1.32476235257444,0.0630984709430191
"331",1,0.885947060198618,0.00493234262682132,1.15671826502875,0.0585361274437598
"332",1,0.937632816549556,0.00487965184516267,1.3419403323812,0.0578359845688827
"333",1,1.05713227368113,0.00547905309322775,0.784505119173894,0.0649087802779134
"334",1,1.03363851467406,0.00513051905855587,1.18280615462629,0.0609344322555151
"335",1,1.00424492849054,0.00519510131101622,1.18926856816811,0.0618101385251687
"336",1,0.944240654349186,0.00510577297089862,0.558115564513901,0.0603354049515458
"337",1,1.1156949800524,0.00520079377757629,0.676255515008829,0.0621267833984964
"338",1,1.01838198863427,0.00500980334029021,1.12281883920841,0.0595157060408919
"339",1,1.08899877997953,0.00549469319647892,0.729671332581002,0.0648893915190037
"340",1,1.14257447437867,0.00524445678261257,1.14073009562396,0.0616350475693255
"341",1,1.06355249517537,0.00535274676346076,0.877669347100574,0.0639889352860205
"342",1,0.889137487594264,0.0052030573071939,1.00485988814381,0.062025316883676
"343",1,0.962671665234542,0.0051341606933074,0.737000510815762,0.0607182782650984
"344",1,1.01823552176946,0.0055153946445066,1.06555801624117,0.0657636838330451
"345",1,1.03930969717134,0.00502840385779063,1.04487835109056,0.0598916529126707
"346",1,0.862358251677169,0.00473580633852062,0.814276280866302,0.0564998481262631
"347",1,1.0141635056381,0.00528613972024208,1.15199513376409,0.0628456912478211
"348",1,1.06294539095948,0.00507213278024445,1.12609026205757,0.060489768910676
"349",1,0.895756733171805,0.00523361364129822,0.617046797673634,0.0617577833057454
"350",1,1.09989393685857,0.00543354654762372,1.71912389124711,0.064000474363944
"351",1,1.0877880938088,0.00489781744504738,1.24068424088238,0.0587814000219808
"352",1,0.995225225680355,0.00561938854871446,0.805786446101143,0.0666283603526085
"353",1,1.08023517824205,0.00549604624020785,1.08859520490149,0.0649506796996765
"354",1,0.999093899680865,0.00542782909107578,0.852915587424017,0.0635475307724795
"355",1,1.0191548816662,0.00514333983007916,1.31367816795384,0.0612626803068311
"356",1,1.07764481988757,0.00490192716813044,1.33550509990855,0.0583839750510929
"357",1,0.977845179598578,0.00512979084766381,1.28054320732193,0.0608657229561657
"358",1,1.02024691272689,0.00480304561136852,1.29358280760895,0.0569187751782229
"359",1,1.11166919842452,0.0054739020411353,1.16219478439494,0.0648652888629341
